Date,"('value', 'sum')","('value', 'mean')","('value', 'std')",Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2012-04-21,1272933.5874578322,80.6879809494062,475.0556372180489,5.35,5.479,5.11,5.26008,60922.26,321118.73,5.27
2012-04-22,659698.479939507,40.0035461730342,237.64068476052472,5.26008,5.32498,5.101,5.20352,37109.4,192195.87,5.18
2012-04-23,790551.3976073606,43.84401295587381,248.0179504241616,5.20352,5.21799,4.95999,4.95999,49367.94,252978.56,5.12
2012-04-24,662588.9743489234,35.06689464667496,230.92024448625966,4.95999,5.2,4.952,5.0982199999999995,70989.7,360126.6,5.07
2012-04-25,1092241.5274421738,60.985009907435725,820.1612137706556,5.0982199999999995,5.18,5.03575,5.131819999999999,35642.73,182736.86,5.13
2012-04-26,2001058.1241842764,86.05591210528863,518.1853708725864,5.131819999999999,5.1749,4.99,5.09762,57360.76,291333.8,5.08
2012-04-27,1358769.01469154,75.64686642308986,407.4020149898368,5.09762,5.124,5.0321,5.10947,25868.39,131461.84,5.08
2012-04-28,932805.6691422317,50.38379978082703,330.8103139977394,5.10947,5.10947,4.8463400000000005,4.9794,91591.47,453939.59,4.96
2012-04-29,1088786.424237725,58.09339580822351,409.7545384537831,4.9794,5.0184,4.88,4.9044099999999995,22226.6,109717.97,4.94
2012-04-30,1007759.1878965043,43.6353837582379,302.1740060520558,4.9044099999999995,5.0,4.87003,4.9491,55767.57,275744.99,4.94
2012-05-01,1059960.9374396063,43.06683477326533,283.93178774288907,4.9491,5.0,4.91602,5.0,36680.85,181986.6,4.96
2012-05-02,1019023.1746953679,40.87045982013267,258.4941943176222,5.0,5.1789,4.97,5.07367,95963.31,487937.82,5.08
2012-05-03,1344747.2547226334,40.85514977130893,237.57640372167342,5.07367,5.184,5.02,5.13438,35421.07,180427.18,5.09
2012-05-04,1112463.622554815,35.47396755595711,557.2411357278907,5.13438,5.15,5.067,5.067,43629.49,223210.23,5.12
2012-05-05,1238340.3064610285,41.799105733512064,257.8644788346931,5.067,5.1198,5.029319999999999,5.077,18841.29,95532.52,5.07
2012-05-06,454970.23822365765,16.355246179583638,133.8026335931839,5.077,5.099,5.013780000000001,5.04991,19299.91,97474.41,5.05
2012-05-07,3225141.523407012,74.32400441101127,596.6787473656595,5.04991,5.09569,4.9711099999999995,5.06002,46182.84,232779.55,5.04
2012-05-08,3327205.7304729894,88.98889327002566,717.3189431977697,5.06002,5.1,4.96,5.04997,68203.82,342801.15,5.03
2012-05-09,2098967.705374894,53.1720761336262,318.5332885285599,5.04997,5.09609,5.0,5.0437,38921.3,196640.97,5.05
2012-05-10,1189637.856345212,38.51955240076454,247.52146436027192,5.0437,5.125,4.80284,4.85,69983.5,347144.1,4.96
2012-05-11,2191899.5687439884,57.49244770476035,549.726347460663,4.85,5.0,4.801,4.96,63129.79,311100.91,4.93
2012-05-12,2943824.705964977,75.35708961896779,605.1247076949948,4.96,4.9988,4.915,4.9461900000000005,20875.34,103382.07,4.95
2012-05-13,1739704.887305538,45.482480713870274,375.7001423310832,4.9461900000000005,4.998880000000001,4.92,4.9299599999999995,14046.31,69673.16,4.96
2012-05-14,1581951.2550019135,27.010043794531466,385.5791537224872,4.9299599999999995,5.0360000000000005,4.9,5.00594,52846.55,263695.58,4.99
2012-05-15,4612822.529305494,91.49339566625333,755.5551496604476,5.00594,5.04,4.951230000000001,5.035,44144.38,220957.66,5.01
2012-05-16,3347462.1398025826,95.4454305372543,674.0493841779064,5.035,5.1345,5.0,5.0887,69369.57,351814.07,5.07
2012-05-17,3067516.530720318,70.92359785254256,543.6866988433936,5.0887,5.1,5.0515,5.0998,26622.33,135248.36,5.08
2012-05-18,1563311.5569361458,25.155465467385604,278.12857219392805,5.0998,5.13,5.0615,5.11801,52580.56,268289.56,5.1
2012-05-19,1275741.9809324737,17.745997036159547,326.23198830288686,5.11801,5.14291,5.07,5.0995,23155.3,118319.57,5.11
2012-05-20,2202672.7033752543,34.110301252423604,482.8459018917412,5.0995,5.15,5.0855,5.09002,18690.61,95644.05,5.12
2012-05-21,4833985.031903966,72.68385330723031,627.2746969787148,5.09002,5.12999,5.0623,5.0997699999999995,33623.96,171340.69,5.1
2012-05-22,3074374.7873199685,57.107361146465465,432.67287156975937,5.0997699999999995,5.115,5.04951,5.09877,46681.9,237263.34,5.08
2012-05-23,1609269.49310837,28.996891655705973,238.47646797034756,5.09877,5.165,5.06502,5.1397,52958.35,271619.69,5.13
2012-05-24,996700.2170373772,16.11297374650205,136.5301355222833,5.1397,5.14889,5.0701,5.11904,28916.46,148029.4,5.12
2012-05-25,3644680.0566178453,65.94199592223491,713.6787082749584,5.11904,5.15,5.102,5.14546,23075.73,118398.28,5.13
2012-05-26,3742161.61359739,68.92149722995045,676.3018422432498,5.14546,5.145,5.10011,5.10324,16592.65,84985.05,5.12
2012-05-27,2266253.3906500316,36.818517524207685,445.49336219514043,5.10324,5.148,5.10011,5.13896,15751.21,80709.32,5.12
2012-05-28,2618250.661903974,42.65293902262726,442.55479906820756,5.13896,5.16,5.11,5.1358,27560.81,141508.49,5.13
2012-05-29,2726619.954091271,40.322088612875746,344.66518058060166,5.1358,5.15889,5.015,5.14997,61267.06,313167.67,5.11
2012-05-30,3354024.851551917,62.4632160971379,613.7371696838827,5.14997,5.1725,5.1,5.135,39944.18,205489.48,5.14
2012-05-31,4085516.803896357,89.30286572157549,922.7960430672738,5.135,5.2,5.1121,5.18011,39476.52,203750.19,5.16
2012-06-01,2566612.8164204834,42.070792145499425,378.9806194522594,5.18011,5.279,5.181109999999999,5.2748099999999996,44689.12,234080.46,5.24
2012-06-02,1917876.5341263402,64.70350305746568,410.1056606715568,5.2748099999999996,5.2748800000000005,5.2133,5.24898,15168.98,79520.99,5.24
2012-06-03,1975187.0991178926,23.29559724392476,314.2853372244121,5.24898,5.2543,5.2051,5.2051,12679.13,66238.34,5.22
2012-06-04,5377247.926570141,59.34890210774514,671.362934538466,5.2051,5.2785,5.18001,5.26599,51239.53,268035.7,5.23
2012-06-05,3761843.377742714,44.9502727687356,456.92429903214816,5.26599,5.5,5.22354,5.44001,83934.15,452286.0,5.39
2012-06-06,2225595.9977025376,48.49638276175668,363.67581188185045,5.44001,5.49,5.38945,5.46001,40678.15,221376.21,5.44
2012-06-07,6409405.489694663,89.25505486275816,854.5834943209496,5.46001,5.59357,5.41,5.591,48065.8,264420.4,5.5
2012-06-08,4016973.50684105,82.11814924956661,624.6097637250898,5.591,5.66,5.5599,5.632999999999999,53841.11,302527.61,5.62
2012-06-09,1090609.3726559381,14.011091774765069,204.3321028031214,5.632999999999999,5.699990000000001,5.46177,5.55997,37122.48,206719.45,5.57
2012-06-10,3978526.489544171,45.01614041122619,581.6622577330235,5.55997,5.577000000000001,5.4267,5.4682900000000005,24397.29,134034.65,5.49
2012-06-11,2655065.503669211,39.86884155971486,517.8010179967592,5.4682900000000005,5.59997,5.4324,5.57471,40263.97,221882.17,5.51
2012-06-12,2572837.3375723492,42.9199655946676,371.1185604813024,5.57471,5.74999,5.5,5.70003,78982.6,442662.49,5.6
2012-06-13,2412058.9575899174,19.633700093525736,355.7902972947717,5.70003,5.96,5.66,5.928999999999999,57237.87,335216.88,5.86
2012-06-14,4870694.16952884,34.57163662743078,488.68069810292053,5.928999999999999,5.97422,5.808,5.9541,35039.35,206567.62,5.9
2012-06-15,3809376.8054985474,32.61899579992591,445.366266210586,5.9541,6.587000000000001,5.882999999999999,6.5,65639.16,401826.99,6.12
2012-06-16,3421633.877219352,37.8189742602223,377.1504238762763,6.5,6.599,6.261,6.4,78196.08,505216.48,6.46
2012-06-17,1913591.5531666076,18.545429070074892,223.80177988757166,6.4,6.52999,6.1027,6.163819999999999,48800.26,308913.52,6.33
2012-06-18,2208731.638643201,27.885913171264814,364.0779550166917,6.163819999999999,6.36,6.03,6.30998,46832.28,293446.76,6.27
2012-06-19,2187757.6191458893,25.029260698630438,286.4806436844635,6.30998,6.53294,6.281000000000001,6.49876,43883.52,282752.04,6.44
2012-06-20,1465410.1184441762,19.262196438400256,207.8549024799244,6.49876,6.710310000000001,6.45,6.67,64069.27,423271.21,6.61
2012-06-21,928108.7367602692,15.222633416330744,134.8604699094306,6.67,6.8,6.561,6.68008,51943.25,347681.68,6.69
2012-06-22,2722842.1295054336,50.31770793534702,559.232540671747,6.68008,6.79962,6.42771,6.54781,56823.03,374175.12,6.58
2012-06-23,2988837.2713731728,59.4568674804188,600.3025278876939,6.54781,6.65062,6.4,6.4285,20122.22,130792.6,6.5
2012-06-24,1759016.1762210808,33.786949718049264,389.60439571908574,6.4285,6.47,6.35,6.35002,33945.3,217549.23,6.41
2012-06-25,1883171.9375988964,26.89938203632294,300.54916042260044,6.35002,6.4455,6.21748,6.304819999999999,62638.91,395654.82,6.32
2012-06-26,1516027.1660247874,21.333565512640718,196.93027280131315,6.304819999999999,6.47,6.288880000000001,6.4195,48736.67,311935.52,6.4
2012-06-27,2467117.8264151732,36.07530307093603,476.9372231205424,6.4195,6.65,6.4,6.647,41979.59,274046.64,6.53
2012-06-28,3415924.281347498,59.54510923261628,603.4869494841871,6.647,6.66897,6.49,6.60588,42818.4,282297.48,6.59
2012-06-29,2240519.4671201,44.27991594932904,437.69030324468895,6.60588,6.67921,6.542000000000001,6.65,26298.8,174369.86,6.63
2012-06-30,1224094.2961217614,23.340533818700763,268.5775194543005,6.65,6.694,6.602010000000001,6.689989999999999,20591.63,137136.1,6.66
2012-07-01,1357738.1147196866,33.701643575339105,280.3044902704272,6.689989999999999,6.693989999999999,6.5351,6.62898,20577.6,135823.9,6.6
2012-07-02,1204294.3466187692,20.38619945523867,182.57241632665637,6.62898,6.765,6.5778,6.759989999999999,32364.2,217005.56,6.71
2012-07-03,1850085.1903812892,38.67234929726775,427.0892000976042,6.759989999999999,6.76,6.4,6.44993,71068.52,465280.45,6.55
2012-07-04,1896319.0579708247,34.97969191269137,400.5238121453334,6.44993,6.55,6.44991,6.5101,33478.79,217804.23,6.51
2012-07-05,2076968.2708180405,38.32610479070786,397.40393968318153,6.5101,6.77,6.4810099999999995,6.67,45344.7,301701.76,6.65
2012-07-06,2576906.174184158,45.1312861078174,354.98551624661394,6.67,6.72,6.55,6.648110000000001,43191.39,286978.88,6.64
2012-07-07,2778819.7243555794,54.77125700907814,300.48215201491064,6.648110000000001,6.87,6.63,6.76207,37987.95,257213.27,6.77
2012-07-08,1027828.2180772203,20.360694480640642,309.2542797209312,6.76207,6.86,6.7235,6.79898,18219.93,123756.04,6.79
2012-07-09,2209109.4755364666,38.1512412879329,409.9274472715288,6.79898,7.1,6.74257,7.0215,61644.1,425223.11,6.9
2012-07-10,2016523.4514014355,23.93414420141046,281.5387582556565,7.0215,7.25,6.96,7.1999,70065.8,497668.82,7.1
2012-07-11,1077191.3256573582,17.871871744518412,148.74609316155818,7.1999,7.257000000000001,7.01777,7.15,41891.36,297644.88,7.11
2012-07-12,1607153.204739241,31.685525112165152,504.98943111863895,7.15,7.9,7.1,7.7643699999999995,64616.6,471834.37,7.3
2012-07-13,2819331.7796636545,43.27115002169679,546.171741563533,7.7643699999999995,7.816389999999999,7.4201,7.6651,65465.74,499441.51,7.63
2012-07-14,1952797.1471602647,44.21994853287436,521.7692872502222,7.6651,7.665,7.515630000000001,7.5421,16007.1,121635.99,7.6
2012-07-15,1484337.4413418598,23.062684565837383,330.1139255752674,7.5421,7.7,7.45,7.621010000000001,26978.3,204616.5,7.58
2012-07-16,2723659.929994586,37.00423794895095,487.6372813660969,7.621010000000001,8.65,7.6178,8.4996,103400.11,835550.27,8.08
2012-07-17,1932835.1936908078,27.222264072713553,278.50255196187857,8.4996,9.49,7.3215,8.80001,210804.47,1757815.81,8.34
2012-07-18,1547081.6543474086,20.366788935735556,202.89459334079214,8.80001,9.39899,8.5,9.10977,105945.9,955210.08,9.02
2012-07-19,1108963.4012272928,14.672903865191294,214.2472800997265,9.10977,9.23355,8.8183,8.86999,48249.66,438703.58,9.09
2012-07-20,1983255.6068260535,24.782021377843424,395.39953747117875,8.86999,8.86998,7.6,8.52,154661.12,1267523.74,8.2
2012-07-21,2241241.651983832,28.92895231927914,404.37352443334174,8.52,9.7,7.96,8.84553,139906.9,1242153.88,8.88
2012-07-22,1724589.611125923,22.87041801326035,310.2154467985623,8.84553,8.97,8.2712,8.4096,30070.67,259113.81,8.62
2012-07-23,2182572.806969801,31.513201273044672,323.57135000446794,8.4096,9.2,7.75,8.44565,146396.18,1238579.49,8.46
2012-07-24,1595559.3656367143,24.368241758735348,230.74784900386965,8.44565,8.8499,8.34,8.6,40946.86,353506.54,8.63
2012-07-25,1056980.9744138818,17.36798735439682,197.13939897549085,8.6,8.9,8.3688,8.8,64720.95,555883.85,8.59
2012-07-26,2737262.5777947525,39.6779476973162,529.4622169158723,8.8,8.901,8.6,8.9,32379.65,283993.34,8.77
2012-07-27,1901031.9700519985,30.43745248814382,370.18745199355726,8.9,8.95,8.81415,8.9,26673.61,237223.99,8.89
2012-07-28,1553754.1255356632,21.09273482665196,262.98816291670846,8.9,8.93,8.71,8.8881,16164.58,143179.47,8.86
2012-07-29,1030182.3040921504,13.244482066444041,160.5550780327063,8.8881,8.8881,8.7,8.71027,11462.59,100508.03,8.77
2012-07-30,1180215.462009076,15.507318144310984,123.53705260257104,8.71027,9.15,8.7,9.097999999999999,51254.5,458873.3,8.95
2012-07-31,3038603.8617701237,36.11366605384031,436.8917331785612,9.097999999999999,9.44,9.07881,9.35,70173.63,648746.34,9.24
2012-08-01,2209192.371213022,32.426131971422606,364.9540135089924,9.35,9.65,9.111,9.5503,68695.7,647522.58,9.43
2012-08-02,1689255.67436752,24.766965873493827,259.82028572003435,9.5503,11.0,9.412,10.53,126685.69,1283817.64,10.13
2012-08-03,1258588.4200469162,20.573910812549716,130.56527031071985,10.53,11.12,10.3,10.97,61643.28,661588.16,10.73
2012-08-04,1596638.742629321,23.53119646626954,348.53129311371254,10.97,11.3,10.5307,10.98398,52321.31,575464.3,11.0
2012-08-05,2014193.0577098543,28.5223747162176,425.2754404968173,10.98398,11.29112,10.109860000000001,10.86998,67280.25,714863.7,10.63
2012-08-06,2185828.949972931,27.760435743061645,335.7690389727402,10.86998,11.19,10.63539,10.85517,51637.91,562801.91,10.9
2012-08-07,1860955.7613358751,29.299468807933167,322.0610544654512,10.85517,11.100019999999999,10.651,11.1,41653.59,451978.45,10.85
2012-08-08,1683994.333699442,19.552228470409645,245.23289440228046,11.1,11.149989999999999,10.85,11.0553,31322.91,345666.89,11.04
2012-08-09,1164184.6661916226,17.905299469257027,210.29237934464746,11.0553,12.0,10.8,11.0611,101880.31,1153809.11,11.33
2012-08-10,1949453.7607186923,30.908386617178657,395.9116668922884,11.0611,11.6,11.01,11.38637,63597.01,725605.06,11.41
2012-08-11,1484764.6336619866,19.980952962117463,324.5677252658115,11.38637,11.59788,11.38751,11.5102,21791.03,250620.15,11.5
2012-08-12,1592462.9790587479,18.949771277294825,287.3181335013403,11.5102,11.765,11.45,11.62399,30340.95,353092.67,11.64
2012-08-13,1921935.0759457871,17.05460921215858,214.80068150138072,11.62399,12.05007,11.4919,12.03749,54035.66,637059.69,11.79
2012-08-14,1537214.904381153,17.418865772024397,194.54051748557407,12.03749,12.34,11.89499,12.19,44014.86,532302.32,12.09
2012-08-15,1651760.9920902748,14.535031609382917,101.19850696956506,12.19,13.25,12.16138,13.25,57562.75,725834.14,12.61
2012-08-16,2298338.9806233314,25.652249884183796,341.6379307035611,13.25,13.84119,12.5,13.5,96604.12,1277714.19,13.23
2012-08-17,2952569.471365582,32.67164766756573,343.99361794930974,13.5,15.4,10.6,11.5836,221033.9,2930580.33,13.26
2012-08-18,1889322.8700961554,25.400611313321352,448.31276900552706,11.5836,12.89592,11.02009,11.61,88047.77,1045361.51,11.87
2012-08-19,7908412.350413223,99.33943412150764,1344.0180111842471,11.61,11.61538,7.58,8.0,238860.32,2170411.03,9.09
2012-08-20,8643410.978668472,107.26895986036303,1095.022943577516,8.0,10.5,7.810110000000001,10.1,192502.76,1835053.01,9.53
2012-08-21,5433846.274486587,57.67679567875204,745.9348241471695,10.1,10.29999,9.69876,9.91502,72082.69,722740.27,10.03
2012-08-22,7871447.563921521,107.25650388915943,1265.0995172582536,9.91502,10.09999,9.5714,9.80679,67513.56,665544.84,9.86
2012-08-23,9109863.28945675,129.00017402479148,1489.4755964755332,9.80679,10.25,9.705,10.099969999999999,56015.67,560012.6,10.0
2012-08-24,9244260.233792242,127.51407296667736,1347.20074659845,10.099969999999999,10.6188,9.852,10.6,92077.75,945182.94,10.27
2012-08-25,3903624.389248869,57.12147367167897,682.2770780602108,10.6,10.62611,10.2,10.5239,40232.49,420388.01,10.45
2012-08-26,3439837.892809579,51.162178255192,676.6146484062936,10.5239,10.61913,10.446,10.61,26331.03,277773.75,10.55
2012-08-27,7534406.097913051,108.15506219819777,1826.9266297368367,10.61,12.149989999999999,10.544410000000001,10.95,175117.56,1957673.34,11.18
2012-08-28,8532847.80171148,120.31821940116865,1815.0328638285937,10.95,11.20999,10.5,10.94,54875.36,598168.05,10.9
2012-08-29,13527017.483302064,185.1899879976735,1900.2259881879327,10.94,11.134,10.55,10.9169,53647.72,581687.69,10.84
2012-08-30,10527408.864672115,139.8489427670087,1546.3280300847064,10.9169,10.931989999999999,10.6,10.77699,30868.5,332208.84,10.76
2012-08-31,10391871.280376246,116.40944640278084,1638.9345698207842,10.77699,10.8285,9.66,10.16,67791.34,690452.97,10.18
2012-09-01,7708210.783445576,96.19391483359428,1338.373504673268,10.16,10.3,9.77635,9.96544,23376.24,233777.63,10.0
2012-09-02,5041037.456381471,59.71519647920433,922.3476140673023,9.96544,10.355789999999999,9.71922,10.2041,25055.74,251932.43,10.05
2012-09-03,4489631.170990041,54.183335396935085,846.1073297538301,10.2041,10.5934,10.08889,10.53,22925.32,237264.68,10.35
2012-09-04,7849971.103409806,92.95627017110893,1172.5254136248864,10.53,10.53,10.15,10.38471,34878.49,359404.18,10.3
2012-09-05,8352498.408443066,90.39402613005342,1428.4247745584275,10.38471,11.17,10.261,10.99971,60767.24,653374.16,10.75
2012-09-06,25436758.29919505,288.4411341716472,3346.2214984527136,10.99971,11.29,10.64,11.181,67054.06,733288.22,10.94
2012-09-07,15518173.638776058,209.96324721990635,2311.149752414439,11.181,11.21,10.9544,11.0,35535.72,394463.57,11.1
2012-09-08,5913867.062036367,85.5297214803362,1031.2282203205732,11.0,11.14177,10.765,11.037,24253.64,266231.48,10.98
2012-09-09,3274182.0941232205,44.55821360791525,439.42146072913505,11.037,11.14288,10.92452,11.02,14033.42,155002.6,11.05
2012-09-10,24615600.506201666,344.65494051051746,3737.329273530491,11.02,11.192,10.8745,11.17,42288.41,467067.67,11.04
2012-09-11,15371879.438283283,174.93290815476067,2051.499824896155,11.17,11.35,10.878,11.330810000000001,64954.44,721708.44,11.11
2012-09-12,14307778.569901392,229.09673786529697,2965.6335458374197,11.330810000000001,11.39,10.78,11.364889999999999,58628.0,657004.1,11.21
2012-09-13,21873268.899201483,291.1815772201638,3109.349669787918,11.364889999999999,11.399000000000001,11.2201,11.399000000000001,20574.32,233401.71,11.34
2012-09-14,15473842.948465372,187.60038975868204,1757.5173212681314,11.399000000000001,11.799000000000001,11.32103,11.67,43259.7,500768.38,11.58
2012-09-15,8152347.5316624325,128.31472174996745,2040.5449307487331,11.67,11.789000000000001,11.6,11.75,16272.52,190511.93,11.71
2012-09-16,13965022.50725607,216.6362488133669,2740.300665961476,11.75,11.99,11.722000000000001,11.87,30297.22,359833.88,11.88
2012-09-17,13089653.505761987,206.7385849445153,2059.3924267111065,11.87,11.9625,11.7655,11.89,26612.48,316662.26,11.9
2012-09-18,16541296.357346766,227.70981467122004,3088.0085928260783,11.89,12.3456,11.8402,12.25,40949.28,494030.03,12.06
2012-09-19,29958714.458079822,402.0818217675693,3931.0019659007958,12.25,12.68666,12.1501,12.5725,41883.0,519593.55,12.41
2012-09-20,12517611.645415314,172.6305201337082,2059.9419968455054,12.5725,12.66,12.25,12.28253,32567.34,406467.47,12.48
2012-09-21,27737340.322000183,395.37788753314396,3937.944684972922,12.28253,12.49998,12.011,12.368,35834.78,439674.22,12.27
2012-09-22,13787327.235809498,263.78646633266686,2409.1050658284666,12.368,12.399989999999999,12.14,12.237810000000001,14986.56,183186.34,12.22
2012-09-23,6751967.688413776,91.46528973738522,1120.7734680704264,12.237810000000001,12.27,11.6304,12.19331,39920.72,479223.21,12.0
2012-09-24,7280172.831922616,116.89235612662956,1147.9349955501596,12.19331,12.29888,11.95105,12.1,27291.83,330885.09,12.12
2012-09-25,1785967.9558583745,26.497647747932145,264.31767257327937,12.1,12.22909,12.008,12.197000000000001,21228.61,257174.51,12.11
2012-09-26,1601823.973469786,22.169346658590335,216.61776640828208,12.197000000000001,12.46,12.02,12.27,23495.18,287416.94,12.23
2012-09-27,1479244.2049600352,21.284395530295907,186.85361666342973,12.27,12.395,12.207,12.30889,19326.69,238051.35,12.32
2012-09-28,2365202.7425423204,28.57180684628502,335.2473913311858,12.30889,12.44998,12.12,12.391010000000001,26674.78,329436.52,12.35
2012-09-29,1586167.7716421583,28.100623102472422,447.59608646598303,12.391010000000001,12.49,12.211110000000001,12.36309,17061.66,211507.34,12.4
2012-09-30,1261403.3943575253,22.472891401345542,348.62550313433417,12.36309,12.448889999999999,12.300999999999998,12.4,7793.91,96462.09,12.38
2012-10-01,1793107.1924120262,23.16406609582899,311.0789782314113,12.4,12.481,12.321,12.4,24826.69,307618.78,12.39
2012-10-02,1873847.3894551534,24.583752797123616,226.85931348526518,12.4,12.88,12.3435,12.84,50833.35,642027.91,12.63
2012-10-03,1234582.373979695,18.972850793436322,137.79797432815602,12.84,12.99,12.680010000000001,12.89,32955.07,422995.61,12.84
2012-10-04,1587298.1974783014,19.929164908638132,305.2650397118588,12.89,13.0899,12.6,12.85,37945.15,488811.23,12.88
2012-10-05,2348902.0717542116,28.435694055423607,503.06797789180297,12.85,12.97,12.51,12.687999999999999,31258.44,398427.1,12.75
2012-10-06,1866408.4242815438,24.058785777763305,427.1560109137372,12.687999999999999,12.85999,12.35,12.505,24673.41,310513.02,12.58
2012-10-07,2059044.0873123477,22.246227592860052,372.45842155939613,12.505,12.6185,11.7,11.80001,63512.03,762812.96,12.01
2012-10-08,1546514.3621415242,15.575731313742816,226.40255614388474,11.80001,11.95198,10.620999999999999,11.778089999999999,97938.4,1102329.22,11.26
2012-10-09,1220555.198490239,14.424808822197472,163.7638854330196,11.778089999999999,12.35,11.5711,11.895,46768.8,559694.91,11.97
2012-10-10,839604.208441971,10.507793304906837,97.69042610887439,11.895,12.19,11.767000000000001,12.12,27722.07,333351.59,12.02
2012-10-11,1678644.4074185507,25.264428268117797,429.4507258566107,12.12,12.151,11.85788,12.03,19831.64,238483.07,12.03
2012-10-12,2710426.415040904,33.478173627313204,514.1693099581578,12.03,12.15,11.92,12.0,21538.03,259522.53,12.05
2012-10-13,2417724.8281467194,29.774202952473082,402.74864394727746,12.0,12.11,11.85,11.86101,11861.68,141870.31,11.96
2012-10-14,1223589.5593205844,16.504215912495408,236.5271218963136,11.86101,12.03,11.495999999999999,11.7389,22891.1,271135.83,11.84
2012-10-15,1191540.5256152998,15.42826747828333,132.15351584684308,11.7389,11.98863,11.43,11.83807,27101.72,317633.19,11.72
2012-10-16,2567229.2822126443,28.72938688003049,654.1451065685477,11.83807,11.99,11.5,11.8499,41184.66,485720.72,11.79
2012-10-17,3853229.678373803,45.43367148182765,839.157066786492,11.8499,11.95998,11.7,11.81,23553.36,279774.85,11.88
2012-10-18,3292969.316036367,45.362077831696816,767.528084272551,11.81,11.9599,11.75,11.93977,21880.84,259855.62,11.88
2012-10-19,2841815.4267261806,39.80300890410214,679.4799996452962,11.93977,11.967,11.619000000000002,11.74012,23177.45,272640.88,11.76
2012-10-20,2491337.3562179133,27.862010090004286,537.6058812733642,11.74012,11.85,11.56025,11.73991,22110.92,259113.16,11.72
2012-10-21,2060705.8474997398,23.683824058427746,456.71659964351284,11.73991,11.76528,11.61,11.63107,9375.52,109479.89,11.68
2012-10-22,2446580.370243249,22.848581130047712,395.89850777517086,11.63107,11.81,11.4711,11.71012,37622.03,440140.37,11.7
2012-10-23,2481014.044513044,31.072100949478926,431.3828461922207,11.71012,12.0,11.41,11.65,54344.49,637306.0,11.73
2012-10-24,1834598.7460817113,22.14335066663904,304.6216381225345,11.65,11.79,11.591,11.649989999999999,21764.66,254132.03,11.68
2012-10-25,1212205.126476834,19.719951301863222,204.05799578850602,11.649989999999999,11.6989,10.52,10.86158,84704.86,934190.95,11.03
2012-10-26,1308471.5297648502,22.888581345266502,293.46911521109587,10.86158,10.95,9.74,10.17061,98994.7,1020616.67,10.31
2012-10-27,1499636.035629699,33.36602593458002,439.4764619201643,10.17061,10.83883,9.82207,10.26051,47869.83,496747.54,10.38
2012-10-28,990327.65838178,20.035762288212755,290.45812353473286,10.26051,10.95,10.24998,10.69998,22389.59,236640.5,10.57
2012-10-29,1195444.6941256486,18.413836726569965,283.0565819884236,10.69998,10.939789999999999,10.3209,10.59999,37574.81,400173.5,10.65
2012-10-30,4301076.348848611,58.278587963044515,1087.5165115378315,10.59999,10.89,10.58,10.88753,26023.32,279843.08,10.75
2012-10-31,3681400.4433673956,59.64293375943548,770.3109310592974,10.88753,11.21,10.70543,11.200999999999999,40673.45,448359.79,11.02
2012-11-01,2338804.62303641,35.14621118095139,600.02308501685,11.200999999999999,11.279000000000002,10.4,10.57,50362.1,550327.49,10.93
2012-11-02,792078.7332307426,11.729634125558919,150.99399011213603,10.57,10.8,10.33,10.46877,24485.26,258957.79,10.58
2012-11-03,2169420.029904972,35.528152204398346,547.7753009169027,10.46877,10.65,10.4,10.6425,16732.94,176345.08,10.54
2012-11-04,2698330.3121338733,39.90904443196287,554.2616449470042,10.6425,10.9,10.510019999999999,10.80011,16750.34,178761.66,10.67
2012-11-05,1979607.3367637729,26.49012895441955,374.67635777379473,10.80011,10.88,10.61,10.748,21776.74,233650.36,10.73
2012-11-06,2140954.9614166,25.07207889985713,314.0909315931063,10.748,10.9,10.6667,10.89899,26995.3,291515.94,10.8
2012-11-07,1498067.9394819152,18.560889339518965,209.81183050251767,10.89899,11.21603,10.8,10.92,31733.85,348474.7,10.98
2012-11-08,1221145.0307570996,15.358576145557102,162.7349028995641,10.92,11.07,10.75,10.925,26058.85,284556.11,10.92
2012-11-09,696894.3523531524,10.53251446895917,103.54181652876736,10.925,10.98497,10.79,10.815,14727.12,159984.85,10.86
2012-11-10,403476.1031450472,6.240350518823423,39.54729641595159,10.815,10.95899,10.75,10.88999,13490.45,146349.26,10.85
2012-11-11,469658.4125936762,7.936904934492787,76.33707847322287,10.88999,10.939,10.7,10.8687,12625.48,136448.09,10.81
2012-11-12,496981.26308006886,8.607673815405526,63.74711532236023,10.8687,11.18,10.76666,11.00801,39217.17,431080.47,10.99
2012-11-13,1102559.5393058339,15.442875501510363,346.6369281766236,11.00801,11.129000000000001,10.9215,10.9512,16757.51,184368.79,11.0
2012-11-14,2047974.0101729874,26.95482916334975,473.78335058675475,10.9512,11.05,10.820110000000001,10.95,24543.09,268636.84,10.95
2012-11-15,2299882.6995251295,27.22753553996294,454.81250227421697,10.95,11.3,10.86,11.19771,31901.17,353356.16,11.08
2012-11-16,3880648.036500494,41.75298878345323,569.3943135856927,11.19771,11.8,11.172139999999999,11.74889,58253.16,669422.19,11.49
2012-11-17,2155021.3409835817,18.28862077994112,353.39765746195803,11.74889,11.8,11.52,11.788889999999999,19105.45,223039.47,11.67
2012-11-18,2004586.251266777,24.927084126274927,484.2241711479971,11.788889999999999,11.832,11.616,11.65152,15514.15,181716.98,11.71
